4.812270164489746094e+00,9.124311447143554688e+00,6.132762908935546875e+00,4.820707798004150391e+00,5.786462783813476562e+00,7.140517711639404297e+00,2.180167436599731445e+00,4.830218315124511719e+00,6.295700550079345703e+00,5.021696567535400391e+00,3.190000000000000000e+02
3.626727819442749023e+00,9.177308082580566406e+00,6.962388038635253906e+00,4.637553215026855469e+00,6.658212661743164062e+00,7.854162693023681641e+00,1.925874114036560059e+00,4.773409366607666016e+00,6.035522937774658203e+00,4.931488037109375000e+00,3.220000000000000000e+02
3.886200189590454102e+00,9.315371513366699219e+00,6.230619907379150391e+00,4.613956451416015625e+00,6.584825515747070312e+00,7.805905818939208984e+00,2.079838991165161133e+00,4.749732494354248047e+00,6.092080116271972656e+00,4.845520973205566406e+00,3.500000000000000000e+02
4.727792263031005859e+00,9.123151779174804688e+00,6.452558517456054688e+00,4.663414001464843750e+00,5.953607559204101562e+00,7.324999332427978516e+00,2.093934774398803711e+00,4.835854530334472656e+00,6.191235542297363281e+00,5.007805347442626953e+00,3.890000000000000000e+02
7.443906307220458984e+00,9.244052886962890625e+00,5.058395385742187500e+00,4.121938228607177734e+00,5.316470623016357422e+00,6.517521381378173828e+00,2.575363874435424805e+00,5.019390106201171875e+00,6.272025585174560547e+00,4.672846794128417969e+00,4.150000000000000000e+02
4.624817848205566406e+00,9.124897003173828125e+00,6.545408725738525391e+00,4.546841621398925781e+00,6.139874935150146484e+00,7.442394733428955078e+00,2.047969102859497070e+00,4.875495433807373047e+00,6.117930889129638672e+00,4.957345485687255859e+00,4.190000000000000000e+02
3.497012853622436523e+00,9.051221847534179688e+00,7.029712200164794922e+00,4.608790397644042969e+00,6.549355506896972656e+00,7.851086139678955078e+00,1.865560770034790039e+00,4.757890224456787109e+00,6.017365932464599609e+00,5.085424423217773438e+00,4.220000000000000000e+02
6.736842155456542969e+00,9.109873771667480469e+00,6.438952445983886719e+00,4.675605773925781250e+00,5.416951656341552734e+00,6.476032257080078125e+00,2.441068410873413086e+00,5.043882846832275391e+00,6.327010631561279297e+00,4.804124355316162109e+00,4.340000000000000000e+02
3.617019653320312500e+00,9.198883056640625000e+00,7.098585128784179688e+00,4.639902591705322266e+00,6.742302417755126953e+00,7.843466281890869141e+00,1.943032145500183105e+00,4.816063404083251953e+00,6.059038162231445312e+00,4.857187271118164062e+00,4.400000000000000000e+02
6.874220848083496094e+00,9.086871147155761719e+00,6.638031005859375000e+00,4.634395122528076172e+00,5.402050971984863281e+00,6.467019081115722656e+00,2.422792434692382812e+00,5.067600727081298828e+00,6.302705287933349609e+00,4.807855606079101562e+00,4.410000000000000000e+02
4.400315284729003906e+00,9.292024612426757812e+00,6.120275497436523438e+00,4.856021404266357422e+00,6.172661304473876953e+00,7.433672428131103516e+00,2.182267189025878906e+00,4.775835990905761719e+00,6.233411312103271484e+00,4.874181270599365234e+00,4.490000000000000000e+02
3.652716398239135742e+00,9.308905601501464844e+00,6.529153347015380859e+00,4.745628356933593750e+00,6.655916690826416016e+00,7.879212379455566406e+00,2.017090082168579102e+00,4.713255882263183594e+00,6.065114498138427734e+00,4.856358528137207031e+00,4.500000000000000000e+02
7.363949775695800781e+00,9.607267379760742188e+00,5.536597728729248047e+00,5.462985515594482422e+00,4.648544311523437500e+00,6.481666088104248047e+00,2.483759164810180664e+00,4.864932060241699219e+00,6.624299526214599609e+00,4.661165714263916016e+00,4.590000000000000000e+02
8.807928085327148438e+00,9.474583625793457031e+00,5.250318050384521484e+00,5.184865951538085938e+00,4.472244739532470703e+00,5.662755012512207031e+00,2.764937400817871094e+00,5.098844528198242188e+00,6.191968441009521484e+00,4.414360523223876953e+00,2.000000000000000000e+00
6.893669605255126953e+00,9.409592628479003906e+00,5.558836460113525391e+00,5.306180953979492188e+00,4.927981853485107422e+00,6.351150035858154297e+00,2.550254344940185547e+00,4.906147480010986328e+00,6.643787384033203125e+00,4.739094257354736328e+00,1.900000000000000000e+01
5.278950691223144531e+00,9.373140335083007812e+00,6.084672451019287109e+00,5.078042507171630859e+00,5.844130992889404297e+00,7.041382789611816406e+00,2.329704761505126953e+00,4.847394943237304688e+00,6.338320255279541016e+00,4.736315727233886719e+00,2.400000000000000000e+01
7.943804740905761719e+00,9.919980049133300781e+00,4.317527294158935547e+00,6.350443840026855469e+00,4.120903968811035156e+00,5.781828880310058594e+00,2.801130056381225586e+00,4.827582359313964844e+00,6.524696826934814453e+00,4.348584175109863281e+00,2.500000000000000000e+01
8.503631591796875000e+00,9.135205268859863281e+00,5.202903747558593750e+00,5.419180393218994141e+00,4.375458717346191406e+00,5.035632133483886719e+00,3.052247047424316406e+00,5.135849475860595703e+00,6.857448577880859375e+00,4.653166294097900391e+00,3.600000000000000000e+01
7.493332386016845703e+00,9.491521835327148438e+00,5.467669486999511719e+00,5.449860095977783203e+00,4.588238239288330078e+00,6.204493522644042969e+00,2.598754167556762695e+00,4.902407646179199219e+00,6.778121948242187500e+00,4.708678722381591797e+00,3.900000000000000000e+01
7.856548786163330078e+00,8.905325889587402344e+00,6.067166328430175781e+00,4.469893455505371094e+00,5.127233505249023438e+00,5.708369731903076172e+00,2.756499290466308594e+00,5.197791099548339844e+00,6.444848060607910156e+00,4.768302917480468750e+00,6.300000000000000000e+01
7.442799568176269531e+00,9.661746025085449219e+00,5.426163196563720703e+00,5.602284908294677734e+00,4.549774169921875000e+00,6.428631305694580078e+00,2.507093906402587891e+00,4.849028587341308594e+00,6.650736808776855469e+00,4.633728504180908203e+00,8.600000000000000000e+01
6.977531909942626953e+00,9.682165145874023438e+00,4.877401828765869141e+00,6.314193248748779297e+00,4.390484809875488281e+00,5.925800800323486328e+00,2.741129159927368164e+00,4.801125526428222656e+00,6.906852722167968750e+00,4.626667499542236328e+00,1.010000000000000000e+02
9.615240097045898438e+00,9.533173561096191406e+00,4.710390567779541016e+00,5.599720001220703125e+00,3.816789627075195312e+00,5.157152652740478516e+00,3.027171373367309570e+00,5.047826766967773438e+00,6.811046123504638672e+00,4.445977687835693359e+00,1.040000000000000000e+02
6.566075325012207031e+00,9.975941658020019531e+00,4.699306011199951172e+00,6.675125598907470703e+00,4.438322544097900391e+00,6.262029647827148438e+00,2.602802991867065430e+00,4.728285789489746094e+00,6.557203769683837891e+00,4.467597007751464844e+00,1.070000000000000000e+02
1.017863082885742188e+01,9.303622245788574219e+00,4.938069820404052734e+00,5.111347198486328125e+00,3.926272392272949219e+00,4.876827716827392578e+00,3.105771064758300781e+00,5.205847263336181641e+00,6.648953437805175781e+00,4.430501937866210938e+00,1.090000000000000000e+02
7.440006256103515625e+00,1.019833278656005859e+01,4.174304962158203125e+00,6.855037689208984375e+00,3.961540937423706055e+00,6.194733142852783203e+00,2.663987874984741211e+00,4.642473697662353516e+00,6.732418060302734375e+00,4.369539737701416016e+00,1.260000000000000000e+02
8.784609794616699219e+00,9.419679641723632812e+00,4.853365421295166016e+00,5.932535648345947266e+00,4.021590232849121094e+00,4.964146614074707031e+00,3.078958511352539062e+00,5.057363986968994141e+00,6.853630542755126953e+00,4.513638496398925781e+00,1.390000000000000000e+02
7.469051837921142578e+00,9.872013092041015625e+00,4.615286827087402344e+00,6.315439701080322266e+00,4.230256557464599609e+00,6.033613204956054688e+00,2.701853036880493164e+00,4.784898281097412109e+00,6.712445735931396484e+00,4.486932277679443359e+00,1.410000000000000000e+02
8.025633811950683594e+00,9.235202789306640625e+00,4.983013629913330078e+00,5.052680492401123047e+00,4.685404300689697266e+00,5.582126617431640625e+00,2.883700609207153320e+00,5.059676647186279297e+00,6.661937236785888672e+00,4.644921302795410156e+00,1.520000000000000000e+02
9.544258117675781250e+00,9.380419731140136719e+00,5.002217292785644531e+00,5.494479179382324219e+00,4.008242130279541016e+00,4.943182468414306641e+00,3.066568851470947266e+00,5.153045654296875000e+00,6.587450504302978516e+00,4.426119804382324219e+00,1.610000000000000000e+02
7.735454082489013672e+00,9.227705955505371094e+00,5.260031223297119141e+00,5.331065654754638672e+00,4.653845787048339844e+00,5.563046455383300781e+00,2.863015651702880859e+00,5.037492275238037109e+00,6.783098220825195312e+00,4.701082706451416016e+00,1.650000000000000000e+02
1.016447353363037109e+01,9.067769050598144531e+00,5.432284355163574219e+00,5.153220653533935547e+00,3.962428331375122070e+00,4.522394657135009766e+00,3.216187953948974609e+00,5.290816783905029297e+00,6.761423110961914062e+00,4.529418945312500000e+00,1.670000000000000000e+02
6.798957824707031250e+00,9.910053253173828125e+00,4.715366363525390625e+00,6.584942817687988281e+00,4.403175830841064453e+00,6.120360851287841797e+00,2.654349327087402344e+00,4.768314838409423828e+00,6.581172943115234375e+00,4.471786022186279297e+00,1.720000000000000000e+02
7.179053306579589844e+00,9.643694877624511719e+00,5.736041545867919922e+00,5.615753173828125000e+00,4.630558967590332031e+00,6.558402538299560547e+00,2.430450201034545898e+00,4.832729339599609375e+00,6.662125110626220703e+00,4.689013004302978516e+00,1.840000000000000000e+02
7.813240051269531250e+00,1.002608013153076172e+01,4.217992305755615234e+00,6.891795635223388672e+00,3.788000822067260742e+00,5.698230743408203125e+00,2.851292848587036133e+00,4.725813865661621094e+00,6.968131065368652344e+00,4.425666809082031250e+00,1.890000000000000000e+02
8.617862701416015625e+00,9.784908294677734375e+00,4.448523044586181641e+00,6.538313865661621094e+00,3.735856294631958008e+00,5.223452091217041016e+00,3.006495237350463867e+00,4.897103786468505859e+00,6.910995960235595703e+00,4.415019989013671875e+00,1.920000000000000000e+02
6.897007942199707031e+00,9.912968635559082031e+00,4.348073482513427734e+00,6.710004806518554688e+00,4.338958740234375000e+00,5.872000694274902344e+00,2.778341770172119141e+00,4.777434349060058594e+00,6.584161281585693359e+00,4.414875507354736328e+00,2.060000000000000000e+02
8.155384063720703125e+00,9.368390083312988281e+00,5.111462116241455078e+00,5.466080188751220703e+00,4.430884361267089844e+00,5.542792320251464844e+00,2.865404844284057617e+00,5.019164085388183594e+00,6.749620437622070312e+00,4.616022109985351562e+00,2.090000000000000000e+02
8.211448669433593750e+00,9.103775024414062500e+00,5.428647041320800781e+00,5.214772701263427734e+00,4.546077251434326172e+00,5.290957450866699219e+00,2.948478937149047852e+00,5.113960742950439453e+00,6.857772827148437500e+00,4.722986221313476562e+00,2.180000000000000000e+02
1.027769851684570312e+01,9.238777160644531250e+00,5.031497955322265625e+00,5.077888965606689453e+00,3.924737930297851562e+00,4.767921924591064453e+00,3.141753911972045898e+00,5.238471031188964844e+00,6.658977031707763672e+00,4.443687915802001953e+00,2.270000000000000000e+02
7.651927471160888672e+00,9.447881698608398438e+00,5.563684463500976562e+00,5.572379112243652344e+00,4.459987163543701172e+00,6.007244110107421875e+00,2.656773567199707031e+00,4.920047283172607422e+00,6.929523468017578125e+00,4.739775657653808594e+00,2.330000000000000000e+02
7.944323062896728516e+00,9.621298789978027344e+00,5.111950874328613281e+00,5.659328460693359375e+00,4.554001808166503906e+00,5.877551078796386719e+00,2.696808576583862305e+00,4.980534553527832031e+00,6.240388870239257812e+00,4.425790786743164062e+00,2.470000000000000000e+02
8.699938774108886719e+00,9.326075553894042969e+00,4.874968528747558594e+00,5.896007537841796875e+00,4.053684234619140625e+00,4.867781162261962891e+00,3.127284765243530273e+00,5.063290596008300781e+00,6.989664554595947266e+00,4.577348709106445312e+00,2.510000000000000000e+02
7.011651992797851562e+00,1.017508697509765625e+01,3.943962335586547852e+00,7.171980381011962891e+00,4.001211166381835938e+00,5.943408012390136719e+00,2.776937723159790039e+00,4.656782150268554688e+00,6.739727973937988281e+00,4.352589130401611328e+00,2.560000000000000000e+02
8.219851493835449219e+00,9.424757003784179688e+00,5.287848949432373047e+00,5.717266082763671875e+00,4.328107357025146484e+00,5.470076560974121094e+00,2.854298830032348633e+00,5.022474288940429688e+00,6.708598613739013672e+00,4.579041004180908203e+00,2.850000000000000000e+02
7.200494766235351562e+00,9.492104530334472656e+00,5.549321651458740234e+00,5.436302661895751953e+00,4.844149589538574219e+00,6.241600513458251953e+00,2.563184976577758789e+00,4.937221527099609375e+00,6.435704708099365234e+00,4.617928504943847656e+00,2.880000000000000000e+02
8.623366355895996094e+00,9.765153884887695312e+00,4.910706043243408203e+00,5.913658618927001953e+00,4.179083824157714844e+00,5.673054695129394531e+00,2.768280744552612305e+00,4.975397109985351562e+00,6.273491859436035156e+00,4.322634220123291016e+00,3.070000000000000000e+02
1.053763580322265625e+01,9.191255569458007812e+00,5.308617115020751953e+00,5.280865192413330078e+00,3.753102302551269531e+00,4.557608127593994141e+00,3.203678131103515625e+00,5.263707637786865234e+00,6.802118778228759766e+00,4.476748466491699219e+00,3.260000000000000000e+02
8.446509361267089844e+00,9.029751777648925781e+00,5.230796813964843750e+00,4.975767135620117188e+00,4.602718353271484375e+00,5.155690193176269531e+00,3.024321079254150391e+00,5.166543483734130859e+00,6.766795158386230469e+00,4.687920093536376953e+00,3.340000000000000000e+02
6.674119472503662109e+00,9.333095550537109375e+00,6.066842555999755859e+00,5.091704845428466797e+00,5.183274745941162109e+00,6.555510044097900391e+00,2.429642200469970703e+00,4.945009708404541016e+00,6.430636405944824219e+00,4.754971504211425781e+00,3.390000000000000000e+02
6.871253967285156250e+00,9.507345199584960938e+00,5.378247261047363281e+00,5.690045356750488281e+00,4.811101436614990234e+00,6.179638385772705078e+00,2.611109495162963867e+00,4.887887477874755859e+00,6.589503288269042969e+00,4.653387546539306641e+00,3.420000000000000000e+02
1.039906501770019531e+01,9.212493896484375000e+00,5.045591354370117188e+00,5.010053157806396484e+00,3.922442436218261719e+00,4.724524021148681641e+00,3.154088735580444336e+00,5.260318756103515625e+00,6.641228675842285156e+00,4.437178611755371094e+00,3.450000000000000000e+02
8.115362167358398438e+00,9.523079872131347656e+00,5.119964599609375000e+00,5.293341159820556641e+00,4.668858528137207031e+00,5.888310432434082031e+00,2.701047420501708984e+00,5.029643535614013672e+00,6.172924995422363281e+00,4.439395427703857422e+00,3.650000000000000000e+02
9.818182945251464844e+00,9.447089195251464844e+00,4.879508972167968750e+00,5.439130783081054688e+00,3.858194351196289062e+00,5.062213897705078125e+00,3.043719530105590820e+00,5.110473155975341797e+00,6.736835002899169922e+00,4.441473007202148438e+00,3.700000000000000000e+02
8.270251274108886719e+00,9.529297828674316406e+00,4.782042026519775391e+00,6.075627326965332031e+00,4.135296821594238281e+00,5.227976322174072266e+00,2.978996038436889648e+00,4.985415935516357422e+00,6.791501998901367188e+00,4.507820129394531250e+00,3.820000000000000000e+02
9.182293891906738281e+00,9.467677116394042969e+00,4.746815681457519531e+00,5.790646076202392578e+00,3.990314006805419922e+00,4.957929134368896484e+00,3.080820083618164062e+00,5.087812423706054688e+00,6.655370235443115234e+00,4.417909622192382812e+00,3.930000000000000000e+02
8.751008987426757812e+00,9.684172630310058594e+00,4.943784236907958984e+00,5.660072803497314453e+00,4.260354995727539062e+00,5.656670093536376953e+00,2.776514053344726562e+00,5.017253875732421875e+00,6.224976539611816406e+00,4.333966255187988281e+00,4.010000000000000000e+02
8.389513969421386719e+00,9.039066314697265625e+00,4.967251777648925781e+00,4.109197616577148438e+00,5.033922195434570312e+00,5.749672412872314453e+00,2.851671218872070312e+00,5.167820453643798828e+00,6.369748115539550781e+00,4.640028953552246094e+00,4.050000000000000000e+02
8.577279090881347656e+00,9.151773452758789062e+00,5.135400295257568359e+00,5.424132823944091797e+00,4.339658737182617188e+00,4.996039390563964844e+00,3.075437307357788086e+00,5.128336429595947266e+00,6.879015922546386719e+00,4.644850254058837891e+00,4.080000000000000000e+02
1.014601707458496094e+01,9.055292129516601562e+00,5.363937377929687500e+00,5.134377479553222656e+00,3.985285043716430664e+00,4.499899864196777344e+00,3.232464790344238281e+00,5.296338558197021484e+00,6.748899936676025391e+00,4.524710655212402344e+00,4.110000000000000000e+02
7.628788471221923828e+00,9.407955169677734375e+00,5.544800281524658203e+00,5.593195438385009766e+00,4.442963600158691406e+00,5.934435844421386719e+00,2.692984104156494141e+00,4.923429489135742188e+00,7.016341209411621094e+00,4.770545482635498047e+00,4.180000000000000000e+02
1.000531959533691406e+01,9.358270645141601562e+00,4.961806297302246094e+00,5.213692188262939453e+00,3.925923109054565430e+00,4.991861820220947266e+00,3.066148996353149414e+00,5.167150020599365234e+00,6.651272773742675781e+00,4.438321590423583984e+00,4.380000000000000000e+02
7.815017700195312500e+00,9.829916954040527344e+00,4.854775428771972656e+00,6.092530727386474609e+00,4.346029758453369141e+00,5.975227355957031250e+00,2.676627159118652344e+00,4.878067016601562500e+00,6.346400260925292969e+00,4.385357379913330078e+00,4.460000000000000000e+02
8.392215728759765625e+00,9.284889221191406250e+00,8.018131256103515625e+00,5.899504661560058594e+00,4.343801975250244141e+00,5.802433490753173828e+00,2.443078041076660156e+00,5.143347263336181641e+00,6.533566474914550781e+00,4.728146553039550781e+00,1.400000000000000000e+01
8.508937835693359375e+00,9.258773803710937500e+00,7.808700084686279297e+00,5.875348091125488281e+00,4.312294960021972656e+00,5.664104461669921875e+00,2.528423070907592773e+00,5.152717113494873047e+00,6.548519134521484375e+00,4.712233543395996094e+00,1.600000000000000000e+01
9.886935234069824219e+00,9.315557479858398438e+00,6.227107048034667969e+00,5.785319328308105469e+00,3.798137426376342773e+00,4.880858421325683594e+00,2.965676069259643555e+00,5.201336860656738281e+00,6.727272033691406250e+00,4.518605709075927734e+00,3.100000000000000000e+01
8.086175918579101562e+00,9.155561447143554688e+00,7.446087837219238281e+00,5.396297454833984375e+00,4.670551776885986328e+00,5.849694728851318359e+00,2.511048316955566406e+00,5.156968593597412109e+00,6.460822105407714844e+00,4.752757072448730469e+00,4.400000000000000000e+01
9.752628326416015625e+00,9.206983566284179688e+00,8.101292610168457031e+00,6.038640022277832031e+00,3.844906091690063477e+00,5.086391925811767578e+00,2.685212612152099609e+00,5.271040916442871094e+00,6.651335239410400391e+00,4.649775981903076172e+00,4.900000000000000000e+01
8.639556884765625000e+00,9.198471069335937500e+00,8.250599861145019531e+00,5.882634162902832031e+00,4.300179004669189453e+00,5.634469985961914062e+00,2.480823755264282227e+00,5.194910049438476562e+00,6.543059349060058594e+00,4.743342399597167969e+00,5.600000000000000000e+01
